U1	U2	U3	Title	School	Total_Edits
-2.3691301	11.414636	-1.748217	Matt Gonzalez	UCSD	11
0.6707285	9.986305	4.1225543	Irvine	UCI	1
0.17759831	5.998926	1.3547412	Teletubbies	UCLA	1
1.4801383	8.462131	1.3205055	Postmodernism	UCB	11
-0.40762025	7.457171	1.5066755	Mad Thinker	UCD	2
-2.526882	9.735456	0.6368183	Seven Laws of Noah	UCLA	1
-0.2635365	9.066604	0.6077186	The Cradle Will Rock	UCI	2
1.9829198	7.736208	1.234377	General Social Survey	UCB	1
0.33006984	6.917749	0.5952222	Ghettotech	UCSB	2
1.1586586	8.984223	-2.4554088	Thermoproteota	UCSD	1
-3.2714176	9.701216	-1.6452954	Chris Kaman	UCB	2
-4.3521037	11.376619	-0.10057396	Kevin Coleman (musician)	UCLA	1
-0.2726793	10.493849	-2.2447186	Manure	UCI	1
-1.7104447	8.111879	1.0433637	Flying Spaghetti Monster	UCI	5
-2.4643266	11.4630375	0.05633545	Sigismund Báthory	UCSC	1
-1.8354081	7.556807	0.9067434	List of Breath of Fire II characters	UCSD	1
0.80274665	7.182175	1.8263205	Publish or perish	UCSB	2
-3.895451	10.43845	-0.31763437	James E. West (politician)	UCR	2
-1.4010642	8.8031435	-2.2241006	Keiko (orca)	UCB	1
0.011796007	9.669383	2.2268066	Channel Tunnel	UCR	2
0.115489684	8.786781	-0.31735474	Longsword	UCSD	2
1.843658	9.072673	3.8734696	List of social fraternities	UCSC	15
-2.8074481	11.90962	0.21293846	Josephine Baker	UCSD	4
-0.60117954	9.802986	-1.3512021	Talk:Dionysian Mysteries	UCSB	1
-1.4179301	8.298349	1.6771954	Cinderella	UCSB	4
-1.1278769	9.306295	-0.18732138	Sandman	UCSB	1
-4.286666	11.823486	-0.40121046	Walter Jackson Freeman II	UCR	3
-0.10349983	8.1120615	0.069021024	Fisting	UCB	1
1.3348297	9.508325	1.8974324	Italian Wars	UCI	1
-3.486365	10.530251	-0.678383	Gregory Benford	UCSD	3
0.18293451	6.365784	0.64327246	USB	UCB	4
-1.1399096	8.999899	-2.510043	Avalokiteśvara	UCSC	4
-4.5132933	10.83024	-0.18989791	Jason White (American football)	UCI	1
-0.7001398	7.858146	1.7587335	Talk:Sketch comedy	UCSC	1
-0.06614806	8.194455	1.3077943	Killswitch Engage	UCI	2
1.1566777	9.992429	4.65841	Earl Warren College	UCSD	85
1.4453797	6.744444	-1.4482299	Nuclear magnetic resonance spectroscopy	UCB	1
-1.3907313	9.549198	0.76923716	Talk:Cher (entertainer)	UCSD	1
-0.0124168135	8.87678	2.3309448	Space Shuttle Challenger disaster	UCLA	5
1.1775222	10.534911	5.0977283	Sequoia High School	UCSC	1
1.756173	6.098669	0.118419185	Linear independence	UCSB	6
1.159592	9.990314	4.5738597	Cowell College	UCSC	44
0.0682774	8.141037	0.91093487	O Come, All Ye Faithful	UCSD	1
-1.8582188	8.109378	1.5579995	Charmaine Sheh	UCI	3
1.2939984	6.6670847	-1.4567493	Molecular-beam epitaxy	UCSB	3
1.1137105	6.2179074	-1.246806	Reflection high-energy electron diffraction	UCSB	1
0.3590131	9.326407	2.3124774	Attack on Pearl Harbor	UCB	1
-2.7577927	10.384674	-0.38182425	Leo Laporte	UCD	2
0.66161436	7.0235925	0.055120904	Thrice	UCSD	2
0.35812208	10.346838	3.3074877	Hillcrest, San Diego	UCSD	2
0.5248663	9.902763	3.7420816	List of people from Los Angeles	UCLA	3
1.0984074	10.147451	1.998486	Metro Manila	UCI	2
0.7507381	7.3795547	6.3033786	December 12	UCI	1
0.4807719	8.981207	2.3042555	1941	UCI	1
1.3001777	9.726786	1.9286429	Holland Codes	UCLA	6
-0.7484885	9.243642	-2.1729333	Anatoli Boukreev	UCSD	1
2.3379335	7.850095	0.04881442	Linnaean taxonomy	UCB	2
-2.866094	10.160582	-1.4593236	Antonie van Leeuwenhoek	UCB	3
-4.1511946	10.4994	-0.14520875	Bob Anderson (racing driver)	UCR	2
-0.48684767	8.513185	-1.3797454	Evince	UCB	1
0.90481985	9.815812	-1.7182362	Archaeopteryx	UCB	5
-0.10705001	8.689172	4.1307864	Kent State shootings	UCD	1
0.4069582	8.382858	-1.063198	Defensins	UCI	2
-3.803234	10.797036	0.51911217	Jerome Armstrong	UCB	1
-3.0302458	10.267431	-1.5656037	Baz Luhrmann	UCD	1
1.2996743	8.095132	2.363014	Trial of Saddam Hussein	UCSD	4
-1.7185155	8.88047	-2.2085297	Sudha Murty	UCB	16
-1.2299982	9.759192	4.8464994	Template:Toronto Raptors roster	UCSD	1
-1.5248663	8.669056	-2.8826818	Deshastha Brahmin	UCB	4
-1.768209	9.180551	-3.1116254	N. R. Narayana Murthy	UCB	10
0.868156	10.405815	2.6263654	Central business district	UCSB	2
-3.8219712	11.097254	0.17776929	Bobby Kotick	UCSD	2
1.1925577	9.499007	4.408069	UCLA Anderson School of Management	UCLA	44
1.1998348	9.622065	4.450468	USC Marshall School of Business	UCLA	2
0.21776108	6.549831	1.1738052	Peer-to-peer	UCSB	1
-0.09382834	10.205449	1.2455671	Great Seal of the United States	UCSB	1
-3.33383	10.224134	0.688655	The Colbert Report	UCD	11
0.15684476	7.756954	0.26068863	Eyes Wide Shut	UCSF	2
1.5439998	6.3878307	-0.42202502	ETA (separatist group)	UCSC	2
-3.9282684	10.849272	-0.8708112	Jerome Kern	UCI	1
0.12969504	9.729493	0.9513937	Poseidon	UCD	3
1.5174844	7.246197	1.6842462	The Mad Capsule Markets	UCLA	4
0.7504857	7.3801384	6.2989445	December 8	UCSD	6
-0.49309844	8.131989	2.3845274	1983	UCSD	6
-1.6690619	10.180667	-2.4504108	Zapatista History	UCSC	1
0.51073784	8.378487	-0.9262821	Reliabilism	UCB	3
-3.128379	10.424285	-1.8563138	Alexander (Byzantine emperor)	UCSB	1
-0.6152607	8.439822	-1.5148549	Eros	UCD	2
1.4810963	9.817904	2.3162422	History of Mexican Americans	UCSD	4
-2.8527603	10.184435	-1.9852326	Sergey Brin	UCR	1
2.3140302	7.287905	-0.13524453	Atmosphere (group)	UCLA	2
1.5838252	8.472269	2.4321156	Periodic Report of the United States of America to the United Nations Committee Against Torture	UCB	2
1.5822853	8.460845	2.4188359	Talk:Periodic Report of the United States of America to the United Nations Committee Against Torture	UCB	1
2.2775962	8.696209	2.8333004	College Republican National Committee	UCSB	2
-0.57697195	9.133003	-1.6787009	Deshpande	UCB	2
2.1130965	9.516565	1.2680434	List of Hindus	UCB	1
-0.11527008	10.202734	1.0348376	Mangrove	UCLA	2
0.209304	10.466605	3.3819332	Sacramento Valley	UCD	5
0.3396257	8.4026985	1.297802	Red Cloud's War	UCD	1
-4.389262	10.967147	-0.97421426	Kyle Orton	UCLA	1
-4.1150427	9.858919	-1.003333	Zach Gowen	UCR	3
-2.8921585	10.872712	-0.80019987	Adewale Ogunleye	UCLA	1
-3.7886176	10.07863	0.04399671	Thomas Morley	UCSD	2
0.6657296	6.2041235	0.8542988	Real-time operating system	UCI	1
-1.0460848	9.396854	-1.6039813	Boeotia	UCSB	1
0.6664694	6.490233	1.3766115	Advanced Telecommunications Computing Architecture	UCI	1
0.75166076	6.2441745	0.7625416	Embedded system	UCD	7
-0.4005295	7.477562	-0.7935732	PCI Express	UCSD	2
-1.7308875	7.8315744	0.4607881	List of dragons in fantasy fiction	UCSB	1
-1.7618604	7.843561	0.4243484	Dragon	UCSB	1
-0.74057394	6.8533	0.87373084	Mob (video games)	UCSC	1
1.8006475	7.761674	1.9454894	General Agreement on Tariffs and Trade	UCSB	6
-0.80773336	9.00787	1.4699503	First Impressions (musical)	UCI	1
1.1496708	10.574131	5.0886784	Dana Hills High School	UCSB	12
1.4967501	10.104608	2.3365924	Economy of Peru	UCD	1
-2.311684	12.061545	-0.14095107	Samantha Bee	UCB	2
-2.1709979	8.26144	1.3449885	Interview with the Vampire	UCI	2
0.64886934	8.977695	-1.9487143	Fasciola hepatica	UCR	2
-0.82343215	7.204321	1.0550541	Taboo (game)	UCSB	2
1.7205867	6.049026	-0.37790552	Tensor product of modules	UCLA	2
-0.6739521	8.265738	-1.796439	Talk:Erinyes	UCLA	2
0.9342738	9.146308	2.44948	U.S. Navy slang	UCD	1
1.1180115	7.0622854	0.45535117	Assembly line	UCLA	3
2.0411239	6.1313624	-0.20419864	Bernoulli process	UCB	2
0.13004509	8.903508	-1.4428328	Talk:Brassica oleracea	UCSB	1
0.27743325	8.412796	-1.7677798	Clonorchis	UCR	1
-0.04809337	9.03619	-1.2699261	Trematoda	UCLA	2
0.7134269	9.272391	0.0230652	Veturia	UCSB	2
-0.3773359	9.750342	0.6669133	Falcon	UCB	1
-2.491168	12.056214	0.09079684	Claire Richards	UCB	1
1.2320851	7.2057686	-1.0391929	Defrosting (refrigeration)	UCR	1
2.3538778	10.876565	1.0293323	Pacific Southwest Airlines Flight 1771	UCB	1
2.0090559	8.519048	-1.978353	Human leukocyte antigen	UCLA	6
1.7400627	3.2964559	3.851637	Wikipedia:Articles for deletion/Jonathan Unger	UCLA	2
0.17332315	9.48705	-0.47544155	Peaches Geldof	UCLA	2
1.2691944	8.269411	-2.324349	Monoamine oxidase inhibitor	UCSF	1
-0.17967464	9.208011	-0.943115	Pixie Geldof	UCLA	1
-0.11480086	8.782921	-1.8568304	Accretion	UCSD	1
0.3638048	7.8730216	-0.21318494	Backronym	UCSB	5
-1.8370976	7.7651653	1.594445	List of characters in the Family Guy franchise	UCI	3
-0.61648834	7.995877	-0.92128146	Litt.D.	UCSB	1
-3.24357	11.568335	-0.23035575	Marion Fraser	UCSB	2
1.9379468	8.238649	-2.522876	Standing rib roast	UCSF	1
-2.9108434	12.156482	-0.13431355	Lauren Bush	UCR	1
-2.4782362	8.542789	0.7384796	Tundra wolf	UCSD	1
-2.2726872	10.917806	0.0045148865	Laminin	UCB	5
-3.2600837	10.740324	-1.0137867	Paul London	UCB	2
0.7729236	6.878665	0.6196836	Incremental reading	UCB	1
-1.2634132	8.048688	1.1156707	Evangelion (mecha)	UCR	1
-2.6248627	12.136835	-0.51015097	Jennifer (given name)	UCD	1
0.36832103	10.087422	3.3192084	Talk:Montana	UCSB	1
-0.3610087	8.656651	-1.556456	Goliath (disambiguation)	UCSB	1
-0.34383085	9.669864	0.09679093	Shepherding	UCB	1
-1.0299169	9.132198	0.86247	Talk:Green Day	UCR	1
-2.67982	11.94511	-0.035067473	Talk:Mandy Moore	UCLA	2
-0.7595446	9.694525	-2.609655	Vakak Group	UCSB	2
0.23899336	9.302598	2.9974473	Metroid (film)	UCD	1
0.03752089	13.997512	0.7877527	User:Shreshth91	UCLA	1
-2.1311507	6.994966	2.4977715	Survivor: Panama	UCSB	3
0.43590915	10.39893	3.2021847	Talk:Mission Viejo, California	UCI	2
0.25664565	10.458597	3.3112314	Alum Rock, San Jose	UCLA	1
0.10257722	8.141267	2.0466537	Year One	UCR	2
-4.339835	11.203826	-0.87947226	Tucker Max	UCR	12
-0.011003163	13.964732	0.72275853	User:Opus33	UCLA	2
-2.664396	7.734984	1.0304826	Talk:Spider (solitaire)	UCR	1
-1.9143568	9.896086	-3.0098798	Mohammad Reza Golzar	UCI	1
1.6216235	9.587678	0.92055225	Talk:Close-mid front unrounded vowel	UCB	2
1.4298171	8.096783	-1.2594243	Tachycardia	UCD	1
2.56119	10.647569	0.27399668	Airbus A350	UCSD	15
2.567539	10.648492	0.2622249	Airbus A340	UCD	2
2.2706401	10.773724	0.97199273	South African Airways	UCSD	5
0.9069787	9.517425	2.944437	Talk:List of metropolitan areas in the Americas	UCB	1
-0.40748784	8.383273	-1.317227	Dimmer	UCD	2
1.1477882	8.086009	-2.017481	Heterokaryon	UCLA	1
1.6397121	10.605079	1.6636568	Shanghai cuisine	UCR	1
-0.5637459	9.111337	-2.0553024	Abacus	UCLA	1
-1.0017685	9.870445	-2.7318714	Alger Hiss	UCSD	3
1.1798446	10.546905	5.094949	Talk:Thornlea Secondary School	UCSD	4
1.1253568	6.9019017	-1.2383279	Atomkraft	UCLA	1
1.9080087	10.587349	2.1849973	Northern and southern China	UCB	2
-4.372834	10.274242	-0.617331	Jay Chou	UCLA	20
0.4811766	10.432207	4.080715	Orange County School of the Arts	UCB	13
-0.4493304	9.282522	-1.9813837	Talk:Mother Angelica	UCLA	1
4.0968003	8.099434	2.5603867	September 16	UCR	6
-3.8345952	10.081248	0.06494983	Thomas Aquinas	UCB	2
-2.6298368	11.911859	-0.21016313	Angelina Jolie	UCLA	5
2.0221686	7.951527	-2.2695088	Talk:Kinase	UCB	1
1.7264892	8.85588	1.6747376	Talk:Black Panther Party	UCSD	1
-0.72872555	9.318869	4.7520065	Pro Bowl	UCSD	3
-2.0338297	9.423774	-2.5774004	Shari Belafonte	UCR	1
1.9883604	8.27527	0.7398947	Reciprocity (cultural anthropology)	UCB	1
-1.4188675	9.068349	1.020695	Mamma Mia! (musical)	UCB	36
-2.4679189	12.099048	-0.1653662	Kristen	UCSD	9
-1.2539731	8.60848	-0.85068727	Slouching Towards Bethlehem	UCB	1
2.1785376	3.3739223	2.8022606	Wikipedia:Articles for creation/2006-01-02	UCSD	1
-1.2734387	8.06265	-2.316666	Krumping	UCLA	3
-0.9187146	7.6544976	0.338645	Pilotwings 64	UCD	2
-2.8391964	10.22597	-1.1253852	Ravelstein	UCD	4
2.3607385	10.082481	1.7810155	Gulf of Bothnia	UCLA	1
-3.3340154	10.000453	-0.90701866	John Hoeven	UCB	3
1.6346837	9.483141	1.9562532	French Wars of Religion	UCLA	1
-0.5378788	9.467548	-0.27043638	Peppy Hare	UCD	5
1.1013069	6.135048	-0.22650824	Interpol	UCD	1
1.2383327	9.757934	-0.15494685	Teabagging	UCB	2
-2.518372	12.001523	-0.12810798	Sarah Chalke	UCLA	1
-0.2160382	8.302541	-4.1755443	KGB-FM	UCSD	1
0.15257502	10.686712	1.8666528	Nome, Alaska	UCB	1
-3.9389071	10.451485	-1.4424846	Dave, Emily and Chainsaw	UCSD	7
-4.319275	10.502917	-0.91109115	Dave Rickards	UCSD	1
-1.5156333	7.2231827	0.56545067	O Captain! My Captain!	UCD	2
1.5934886	9.411832	2.0881517	Politics of France	UCLA	2
2.1994917	9.460313	2.377849	Bolsheviks	UCB	1
-1.8939948	9.622647	-2.3714721	Nadab	UCD	1
1.2000144	10.552732	5.1199164	Aragon High School	UCI	9
1.3034844	8.17785	2.1185775	Preventive detention	UCD	2
-0.019592144	7.3726783	0.91210294	Trompowsky Attack	UCD	3
-0.024217872	13.970606	0.7150169	User:Sjakkalle	UCD	2
-1.1861788	7.317526	-2.1963344	User talk:Kuban kazak	UCD	1
-0.6913441	7.4780083	-0.8628969	Psonic Psunspot	UCI	1
-1.1208904	9.095686	0.9140465	Action Pact (album)	UCI	3
0.6236052	7.573707	2.3390822	New York Times Co. v. United States	UCB	2
1.1797012	8.178825	2.2870204	Capital punishment by the United States federal government	UCI	2
-3.6645458	10.264783	-1.2058121	David O. Selznick	UCR	2
-2.7109513	10.270885	-2.037902	Jaroslav Rudnyckyj	UCB	3
2.0133648	11.354865	1.5673376	Betty Nguyen	UCD	1
-0.20598434	10.004978	2.4754653	Hiking	UCB	1
1.8071358	8.528561	1.7330785	New Imperialism	UCM	2
-3.6393561	10.581883	-0.34023196	John Wooden	UCLA	20
1.9533427	8.225727	-1.880592	G protein-coupled receptor	UCSF	6
-0.8543349	8.955296	-1.5616684	Talk:Turoyo language	UCD	1
-0.28839883	10.444237	2.4933183	Mount Katmai	UCB	1
-0.71212554	6.804949	-0.44931963	Lockheed YO-3 Quiet Star	UCLA	1
1.946713	7.7214737	-1.8095678	Protein	UCLA	3
-1.4646497	10.558966	0.7598833	Hammer-on	UCM	1
1.1684806	6.9902825	-1.2055558	People meter	UCLA	1
-2.8238876	11.129682	-1.0387048	Weber (surname)	UCB	1
-2.9339132	10.270317	-1.0429331	Wilhelm Wundt	UCLA	1
-0.0030737398	8.251613	1.3732179	Operation Torch	UCD	1
2.151619	8.026043	0.7979131	Restorationism	UCSD	2
2.1405144	9.443253	1.6044517	Episcopal Church (United States)	UCD	2
-1.6756562	10.4203615	-0.5985936	Patrician (ancient Rome)	UCLA	2
-1.3481616	8.7911825	-1.9622434	Tiwanaku	UCLA	1
-2.5059872	9.993677	-1.4557277	Diebold Nixdorf	UCI	2
2.4493282	7.658119	-0.71770453	Talk:Mutation	UCB	2
-0.20400397	8.970311	-1.24797	Fansub	UCB	1
-0.26632994	9.61928	0.79055333	Flying tourbillon	UCB	1
-0.27810535	8.014464	0.47875986	Black Lightning	UCB	3
0.37089866	6.8181353	-0.21126969	Repeater (horology)	UCB	1
1.8858304	7.740744	1.2865059	Nativism (politics)	UCSD	4
0.37870154	7.766028	2.175261	Schön scandal	UCB	11
0.43330207	7.207105	-0.4226536	Tripod	UCD	1
-1.8274826	9.890388	-2.9940257	Mohammadzai	UCB	4
-1.2020521	8.782061	2.3575757	Improvisation	UCLA	3
2.245603	8.292528	1.4770335	Gender gap	UCSB	3
-0.92419523	9.612674	-1.672096	Topolobampo	UCB	1
-3.4290192	10.791465	-0.8873866	Clarence Stein	UCB	1
-0.103906915	10.027205	3.4362996	Radburn, New Jersey	UCB	1
2.9534714	9.109278	3.5148373	December 2005 Iraqi parliamentary election	UCB	1
-3.0479724	10.27881	-1.2331948	Alfred Schild	UCB	1
2.0814075	7.9001126	3.2289152	Commonwealth Games	UCSD	3
1.4243188	7.161167	0.24509199	Level-set method	UCLA	3
2.1745472	7.903592	-1.8247252	Nucleotide salvage	UCD	1
0.7525306	7.377942	6.308382	December 17	UCLA	1
-0.4421363	6.914007	-0.50117713	2047	UCB	1
1.7190636	7.767689	0.98833483	Philosophical skepticism	UCLA	1
-0.86938816	9.103673	0.6617202	Ozma (band)	UCB	3
-3.8157067	11.29955	-0.39029485	Jack Bauer	UCLA	4
2.3260095	9.22876	2.0905693	Constitution of Iraq	UCLA	1
-1.4806646	9.794323	-1.8853797	Pagani Automobili	UCB	1
-0.8039047	8.337172	-1.5667714	Èze	UCB	5
0.5369132	7.2405844	-0.620719	Light industry	UCB	1
0.23032865	8.883724	-1.251563	Actin	UCD	4
1.9606246	7.943373	-0.5211238	Brain–computer interface	UCI	5
-0.95725125	8.710151	-2.394613	Negima! Magister Negi Magi	UCR	7
0.5899434	5.859671	-5.497385	February 4	UCD	2
-4.016404	10.921939	0.21100704	Talk:Black+Decker	UCD	1
1.0060194	7.9052315	0.5760132	Sensibility	UCLA	1
0.11183302	9.580021	-1.8029066	FLCL	UCR	2
-0.48602465	8.780222	-2.4804642	Anhydrous	UCD	1
1.4408638	6.014862	-0.07654099	Orthogonality	UCD	2
0.184282	8.50334	2.6246295	Traffic collision	UCSB	1
-3.313935	10.43639	-0.6689211	John Fahey (musician)	UCR	1
-0.5606424	8.36872	-1.8417573	Talk:Iroh	UCLA	3
-2.3459537	8.483605	-1.9656669	Hanukkah	UCLA	3
-1.5970455	9.230562	-2.8343983	Srirangam	UCI	3
-3.6259804	11.761369	-0.32899517	Moses Malone	UCR	1
-3.1899333	10.633946	0.340195	John B. Nixon	UCR	2
-1.9655075	11.596216	0.02953875	Lady Victoria Hervey	UCR	1
1.892336	8.483125	3.1520696	Vice President of the United States	UCI	5
-1.4781429	10.173682	-0.64979327	Pro-Consul	UCLA	1
-1.2269479	9.72695	-2.0872953	Bijar (city)	UCLA	1
1.9187219	8.326372	-1.7677683	Dopamine receptor	UCSF	10
-0.22683373	10.702529	2.801072	Colorado River	UCLA	1
0.5106679	6.403285	0.55652523	GNU Parted	UCD	1
-0.876561	8.924789	1.1748507	Breaking Point (band)	UCSD	1
-0.89135015	8.5796795	2.96175	Drowning Pool	UCSD	2
2.7453456	8.089272	-7.619598	User talk:69.196.53.67	UCSD	1
0.17138746	8.28094	-2.0120184	Pykrete	UCD	3
-0.52110004	8.277514	-1.9454515	Talk:Pykrete	UCB	1
-0.91611296	8.253196	-1.3423964	Bäk	UCB	1
-4.0894575	10.560258	-0.5830746	Barney Google and Snuffy Smith	UCB	1
2.127059	9.3608265	1.4959775	Metropolitan Community Church	UCB	1
1.5727441	8.707101	2.083397	Prozac Nation	UCSD	1
-1.668024	9.1824	-2.9074128	Sathya Sai Baba	UCR	4
-0.19594155	9.374677	1.8588598	Boater	UCB	1
-3.9408796	10.747184	-0.6603059	Talk:Andy Rooney	UCLA	1
-2.8248155	11.154143	-1.0031462	Steven Weber (professor)	UCB	28
-0.35806066	7.8256125	1.2149082	Nostradamus	UCB	10
1.443016	6.550854	2.1868112	Talk:One Piece/Archive 1	UCD	1
1.550125	9.660688	-0.775495	Commodore Smoker	UCD	1
-3.2239454	10.9916115	0.09954903	William Howard Taft	UCLA	1
1.161863	6.3876176	-0.260984	Talk:String theory	UCB	1
-1.7300642	8.897739	-1.2453018	Petr Hořava (physicist)	UCSB	2
-3.3631897	10.337672	-0.69207484	Charles Colson	UCB	1
-2.4433765	12.046544	0.10236539	Daphne	UCB	1
-3.8297284	10.577492	-1.354028	Jonathan (name)	UCB	1
-4.24087	10.684958	-0.95775753	Kevin of Glendalough	UCB	2
-2.1517482	8.276816	1.3334723	Vampire lifestyle	UCD	1
1.9108503	9.347707	-1.1560183	Patel	UCLA	10
1.4099491	7.840906	-2.3196278	Talk:Calcium phosphate	UCSD	1
1.1983162	10.549516	5.140929	Talk:Lynbrook High School	UCSD	2
1.3230095	5.698852	-0.74062115	Laws of black hole mechanics	UCB	1
0.18647528	8.185907	0.86290765	Talk:Nostradamus	UCB	30
0.2799825	9.137368	1.3525364	American Chopper	UCSC	1
-0.18686555	9.330724	1.857513	Fresh off the boat	UCSD	9
-0.41973245	10.27303	-1.9368782	User:Tar Heel	UCB	1
-1.8137888	9.234388	-3.097616	Mahatma	UCI	3
-0.26603314	9.88509	1.789312	Hannibal	UCB	3
-3.6054714	10.436778	0.27722082	Andrew Jackson	UCSD	3
-1.2357808	8.415931	-1.1749961	Swag	UCD	1
0.0023901071	9.237252	1.4071109	Christmas	UCB	2
-0.76180595	8.370861	1.7356013	House of Wax (2005 film)	UCSD	2
-0.40880275	7.893766	2.3624008	Stainless Steel Studios	UCB	1
1.1667801	10.504769	5.132139	New Trier High School	UCB	1
-3.453135	9.51502	-0.41407683	Francis Bacon	UCB	1
-0.40605944	6.8563833	-0.66949826	1237	UCI	1
0.31709954	7.6112866	-0.07254055	List of Bose headphones	UCB	2
1.3929529	7.10376	-0.41012743	Deformation (engineering)	UCSC	1
0.9842165	9.644775	2.46296	Canada	UCLA	4
1.9517194	10.4879465	1.904815	Asia	UCSD	2
-2.019557	6.75886	1.1189318	X-Factor Investigations	UCSC	1
0.6585957	8.938491	0.34808907	Australian Greens	UCSD	1
1.5164305	9.671154	1.1534998	Taglish	UCI	1
1.6513491	7.5454187	4.9830613	Area codes 559 and 357	UCSC	4
-0.7431485	7.0284386	0.91991955	Lü Clan disturbance	UCSD	2
-2.2665167	11.28733	-1.716537	Julio Iglesias Puga	UCR	1
-2.2439623	11.265391	-1.6512038	Julio Iglesias	UCSB	3
-4.562558	10.612758	-0.98103386	Kenny Guinn	UCB	1
1.5242637	9.635541	3.9357204	Indian Institute of Information Technology, Allahabad	UCR	1
0.3912781	7.4954867	0.33013934	Deep Note	UCSD	1
0.85465777	6.161195	1.1099092	Zero-configuration networking	UCR	2
-4.0484343	11.439564	-0.10337912	Richard Green (sexologist)	UCB	3
1.9223822	7.5923853	1.4694453	Economic sociology	UCLA	2
-2.7393486	10.730395	-0.8738665	Talk:Antoine Lavoisier	UCSD	1
-3.551006	10.755177	-1.6093701	Mark Granovetter	UCB	3
0.47945145	8.398383	1.2849998	Sacrifice	UCB	8
-4.343419	10.249361	-0.7117142	F. Scott Fitzgerald	UCLA	2
1.8912727	5.3654356	-1.975889	Zeta Psi	UCB	6
-1.0493909	6.8745327	1.9569275	The Neutral Zone (Star Trek: The Next Generation)	UCM	1
1.1208858	7.978473	-2.283401	Peroxisome	UCSD	6
-4.3993583	9.927388	0.037496243	Peter Cooper	UCM	1
-1.731476	9.829166	-0.5014765	Gretzky family	UCR	1
-1.1606326	7.204504	-2.1556222	User talk:Izehar	UCB	1
2.9194145	8.105147	-7.4714446	User talk:169.229.81.130	UCB	2
-1.515396	9.220583	-1.848946	Mogi Guaçu	UCSD	2
-0.45124894	8.273266	0.9276687	Men in black	UCD	2
1.4020451	8.346399	0.72892356	Original position	UCLA	2
0.53494084	10.930303	2.6010153	Jack Del Rio	UCLA	2
0.50381887	8.326947	-1.240695	Five-prime cap	UCSF	1
-1.5654876	7.4913425	0.75183165	Fatal Fury	UCSC	2
0.3860127	6.584298	0.9541011	Skype	UCSC	4
-0.4038879	10.160929	-1.1565372	Pachelbel's Canon	UCB	2
-3.650939	10.545505	-0.41195616	Arthur Eddington	UCSC	2
1.3240685	6.096034	-1.000986	Talk:Huygens–Fresnel principle	UCLA	2
-3.7385626	10.267989	-0.49880704	William James	UCD	1
-4.328297	10.540394	-1.158507	Keith	UCSD	1
2.5569353	7.6017404	-1.420354	RNA splicing	UCSF	6
-1.4289674	9.672146	-2.2713323	Biarritz	UCSD	1
-0.8966422	6.583129	1.0672885	Massively multiplayer online role-playing game	UCSC	4
-3.0944755	10.289061	-0.6560372	Orson Welles	UCB	10
-1.4224817	9.618212	1.4813797	List of bass guitarists	UCD	1
-2.0870295	7.2237463	0.93513405	Modern Age of Comic Books	UCSF	2
-3.1711335	10.302425	-1.5081528	David A. Wagner	UCB	1
-4.626741	10.221558	-0.3473687	Michael I. Jordan	UCB	1
-3.5079017	10.362595	0.15348221	David Patterson (computer scientist)	UCB	9
1.3812119	6.6472893	2.0758877	Talk:Grunge/Archive 2	UCD	1
1.6947296	7.552651	2.1724768	Bankruptcy	UCLA	8
-1.6734847	8.077575	1.7454451	Longtime characters of The Young and the Restless	UCSB	2
-0.74306273	7.0617623	-0.639284	Northrop P-61 Black Widow	UCSB	1
2.1034613	8.227422	0.0108742	Borderline personality disorder	UCB	6
0.13548902	7.1518335	0.6483033	Talk:Mystery Machine	UCSF	2
1.8313347	10.225505	1.5058081	IIT Bombay	UCLA	3
1.9126879	8.1328	0.6307638	Talk:Psychopathy/Archive 4	UCI	1
1.9198931	7.849846	0.8080954	Sociopath	UCI	1
1.9475158	7.918458	0.82037663	Sociopathy	UCM	2
-2.4971662	11.514277	0.19582014	Carrie Snodgress	UCSD	1
1.5937409	7.704252	1.9068056	Property management	UCSD	1
1.2279642	10.586059	5.08749	Kitzmiller v. Dover Area School District	UCB	2
-0.021976562	9.441859	2.9236085	Talk:1984 New York City Subway shooting	UCSD	2
